"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp03"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652604860.1194944, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [364, 216], ""radius"": 45}}, ""preparation_time"": 0.6279964447021484}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.2158477306365967,0.39867945291620815,0.016606687056672342,0.016606687056672342
1,8.15086841583252,0.41141329979562963,0.016175582441051106,0.016175582441051106
2,16.728331804275513,0.44505580883508883,0.01701503827191253,0.01701503827191253
3,23.64970588684082,0.47681182204055966,0.0161269146098878,0.0161269146098878
4,30.56289792060852,0.4909605407954724,0.015438760564747689,0.015438760564747689
5,37.48623824119568,0.5129696588586701,0.01597378282789752,0.01597378282789752
6,44.45129585266113,0.5231881779594404,0.013651810249401541,0.013651810249401541
7,51.36603832244873,0.5395378085206729,0.015133961145526453,0.015133961145526453
8,58.27235269546509,0.5470837918566264,0.013837964826065474,0.013837964826065474
9,65.18703842163086,0.5580883508882252,0.014520014983855689,0.014520014983855689
10,72.1017336845398,0.572708693601635,0.013651810249401541,0.013651810249401541
11,79.07011866569519,0.5896871561075303,0.01413676301446365,0.01413676301446365
12,85.97703194618225,0.5907876120106902,0.014064501826002385,0.014064501826002385
13,92.9041109085083,0.6074516585442541,0.012895091919896573,0.012895091919896573
14,99.8277645111084,0.6132683540323849,0.014303723315384764,0.014303723315384764
15,106.73056483268738,0.620499921396007,0.015534478506698757,0.015534478506698757
16,113.64963674545288,0.6535135984908034,0.013590418767194357,0.013590418767194357
17,120.57359290122986,0.6726901319924575,0.014848472525271994,0.014848472525271994
18,127.50087761878967,0.6780166326690726,0.013718465640590427,0.013718465640590427
19,134.4300286769867,0.6942006269592477,0.013590419008344345,0.013590419008344345
20,141.34985613822937,0.6939190245427544,0.012720404697316612,0.012720404697316612
21,148.26142621040344,0.6926325668700141,0.011043164522997029,0.011043164522997029
22,155.16616106033325,0.7058640049906425,0.011654817140896001,0.011654817140896001
23,162.09387135505676,0.7114933541829555,0.011524830634434102,0.011524830634434102
24,169.01017427444458,0.7149048134963628,0.010463057355279193,0.010463057355279193
25,175.9241168498993,0.7206222085322656,0.010601210327951582,0.010601210327951582
26,182.83919954299927,0.7241538461538461,0.010601210327951582,0.010601210327951582
27,189.7401614189148,0.724238695785912,0.010128789035648844,0.010128789035648844
28,196.67197155952454,0.7281627657947071,0.011476867892545095,0.011476867892545095
29,203.58866381645203,0.7253166488631161,0.010014832974350463,0.010014832974350463
30,210.4888825416565,0.72973386356684,0.008787747288933057,0.008787747288933057
31,217.41000080108643,0.7398473282442748,0.009348688013405382,0.009348688013405382
32,224.3167688846588,0.734703196347032,0.012885009784759038,0.012885009784759038
33,231.22873663902283,0.7499620003039976,0.010026890629453167,0.010026890629453167
34,238.136079788208,0.7480231143552312,0.011366361743789244,0.011366361743789244
35,245.06144285202026,0.7405511218190032,0.01137751166602552,0.01137751166602552
36,251.99867033958435,0.7336120651037779,0.010352397146213943,0.010352397146213943
37,258.9145791530609,0.7363717605004468,0.01137751166602552,0.01137751166602552
38,265.8465361595154,0.7269770879526977,0.012580937090233446,0.012580937090233446
39,272.80761313438416,0.7377389242850793,0.011380084723081607,0.011380084723081607
40,279.7187511920929,0.7388224878264719,0.012358034501062765,0.012358034501062765
41,286.6180889606476,0.7379867744305657,0.01127644006813533,0.01127644006813533
42,293.5396001338959,0.744216691068814,0.013336068444570248,0.013336068444570248
43,300.457811832428,0.7418458388181951,0.010214244052966559,0.010214244052966559
