"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""current"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp02"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652600402.2942407, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 218], ""radius"": 57}}, ""preparation_time"": 0.6232402324676514}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.1960444450378418,0.25223280007851606,0.01847665930540776,0.01847665930540776
1,8.130579948425293,0.2577289233487094,0.017773887460614146,0.017773887460614146
2,15.051815271377563,0.27519874374325254,0.017311478165466188,0.017311478165466188
3,21.976463556289673,0.28530768475807244,0.015362677250412404,0.015362677250412404
4,28.894766330718994,0.30532927667091964,0.013318182796794531,0.013318182796794531
5,35.814380407333374,0.3121994307586613,0.014357512509591053,0.014357512509591053
6,42.71982669830322,0.3165178133280989,0.013580236258082468,0.013580236258082468
7,49.63266134262085,0.32466385317499263,0.01495496797979079,0.01495496797979079
8,56.56229639053345,0.3436058494454804,0.014380035169086702,0.014380035169086702
9,63.47175908088684,0.345372460496614,0.01561960065819934,0.01561960065819934
10,70.39705443382263,0.3681421140445579,0.014081643485899242,0.014081643485899242
11,77.3141496181488,0.3693198547453136,0.013440623578749311,0.013440623578749311
12,84.23517441749573,0.3903228972421239,0.011922255902237167,0.011922255902237167
13,91.16444277763367,0.39621160074590245,0.011742344735352517,0.011742344735352517
14,98.08317542076111,0.41142408479733045,0.010794208565320207,0.010794208565320207
15,104.99817872047424,0.41122779468053783,0.010255462612675847,0.010255462612675847
16,111.91777348518372,0.4139758563156345,0.010954635757132736,0.010954635757132736
17,118.84130048751831,0.43232898223574445,0.011930832767417465,0.011930832767417465
18,125.76219367980957,0.4380213956227304,0.01171948580993698,0.01171948580993698
19,132.68949794769287,0.4550986357836883,0.011003607025061646,0.011003607025061646
20,139.5947926044464,0.456276376484444,0.00958507420805299,0.00958507420805299
21,146.51784324645996,0.4694278143095495,0.009952869511981599,0.009952869511981599
22,153.43666315078735,0.4775738541564432,0.011048936112614482,0.011048936112614482
23,160.37213373184204,0.4855236038865443,0.01191061844783936,0.01191061844783936
24,167.28328800201416,0.4845421533025812,0.008500028626022726,0.008500028626022726
25,174.19091773033142,0.4994602021788203,0.008481925319617112,0.008481925319617112
26,181.1148066520691,0.5199725193836491,0.009571304550558324,0.009571304550558324
27,188.07992029190063,0.5058396309745804,0.00850347687595232,0.00850347687595232
28,194.98917984962463,0.5075080969673177,0.00862227146506156,0.00862227146506156
29,201.8967568874359,0.5264500932378054,0.008641202810740545,0.008641202810740545
30,208.82465624809265,0.5361664540190402,0.00709857862604002,0.00709857862604002
31,215.74844932556152,0.5450976543331043,0.008716996362531204,0.008716996362531204
32,222.6589925289154,0.5494160369025419,0.010581639127473563,0.010581639127473563
33,227.71309542655945,0.5644322308371773,0.008444924690221178,0.008444924690221178
34,234.6323652267456,0.5587398174501914,0.00840300405735439,0.00840300405735439
35,241.55224013328552,0.5584453822750024,0.0064301641873284465,0.0064301641873284465
36,248.47246265411377,0.5668858572970851,0.008876704883854947,0.008876704883854947
37,255.393709897995,0.5711060948081265,0.01129836883140356,0.01129836883140356
38,260.45423340797424,0.5780743939542644,0.009450930457372886,0.009450930457372886
39,267.3885293006897,0.5746393169103936,0.007416313305097733,0.007416313305097733
40,274.30205965042114,0.5706153695161449,0.008450097064074624,0.008450097064074624
41,281.22059440612793,0.5750318971439788,0.010246738904099661,0.010246738904099661
42,288.14120626449585,0.5863185788595544,0.0064404008512316535,0.0064404008512316535
43,295.0614240169525,0.5885759152026695,0.008549960187970829,0.008549960187970829
44,301.9791724681854,0.5927961527137109,0.008929653785586855,0.008929653785586855
