"{""material"": ""plasticine"", ""start_method"": ""centroid-2d"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652586946.1345885, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 222], ""radius"": 51}}, ""preparation_time"": 0.6179215908050537}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,3.789217710494995,0.3029487336351401,0.021812499260352225,0.020256681214052774
1,10.731657981872559,0.31200293649822586,0.019211810255823525,0.01951344764426821
2,17.69761371612549,0.3178759329499572,0.018473455534289696,0.01662602527428736
3,24.62592124938965,0.3214242016395448,0.017903685204676112,0.016274363620630394
4,31.5769145488739,0.32864309311146456,0.018887856714555618,0.01673708990972156
5,38.488484144210815,0.329377217667931,0.018367314156343073,0.01703322917455785
6,45.418731689453125,0.3351278600269179,0.017984747100733944,0.016552015280319354
7,52.371357917785645,0.33182429952281906,0.01916403656825616,0.01757796814813728
8,59.29321527481079,0.33635140095436195,0.018235047718076047,0.014497587604991091
9,66.22557592391968,0.3410008564786492,0.018112119798943227,0.014904751789675874
10,73.1439528465271,0.3416126269423712,0.019234915278178666,0.015126861202751307
11,80.1015374660492,0.34295852196255966,0.019227480302449473,0.016996214248677366
12,87.03622317314148,0.34442677107549247,0.01975176453973493,0.018976691503416188
13,93.95133757591248,0.351890370732901,0.018367314156343073,0.014250705002738617
14,100.86873960494995,0.3515233084546678,0.017945224060620046,0.01310320258485953
15,107.79616713523865,0.35458216077327787,0.020090652858750224,0.015157650117980648
16,114.71520972251892,0.35653982625718833,0.01908909346354759,0.015065112803279601
17,121.62223505973816,0.3566621803499327,0.01823080316570458,0.015694366543246963
18,128.52942895889282,0.3629022390798972,0.017247336942711855,0.015885687041093055
19,135.44506359100342,0.36412578000734125,0.014991977095067055,0.012406065572611036
20,142.4138514995575,0.3734246910559158,0.017143723226713314,0.01571181503910768
21,149.32493686676025,0.37366939924140463,0.01845066394884476,0.015194665043861133
22,156.28124523162842,0.37831885476569194,0.015961005051496113,0.014065670088922122
23,163.20624232292175,0.3777070843019699,0.016228116873681198,0.015472276987964273
24,170.12796688079834,0.37562706472531504,0.018107875123915096,0.014287719928619103
25,177.05397415161133,0.3768506056527591,0.01623237613317552,0.014713431291829782
26,183.98794388771057,0.3785635629511807,0.01748550641941593,0.015157650117980648
27,190.90210843086243,0.37831885476569194,0.01807242583733082,0.01458387905124825
28,197.85161757469177,0.38064358252783553,0.01827904363332733,0.012074840420048027
29,204.77526450157166,0.382601248011746,0.018445938886611946,0.012103680439330744
30,211.70124888420105,0.3824788939190016,0.017404933115341192,0.01454578530049544
31,218.6120457649231,0.3890860149271993,0.019840288090349767,0.013935019165675522
32,225.59181356430054,0.3841918512174232,0.018112119678368233,0.01591539713145007
33,232.5155611038208,0.3881071821852441,0.01908909346354759,0.01521207382413614
34,239.43846130371094,0.39079897222562093,0.017743749729696057,0.011362223665678295
35,246.35588335990906,0.3866389330723113,0.01823929239102251,0.011902732929379822
36,253.28145813941956,0.39128838859659854,0.018235047718076047,0.012047079225637747
37,260.20326232910156,0.39202251315306497,0.018112119798943227,0.013102123759987205
38,267.1483280658722,0.39740609323381865,0.018112119798943227,0.014571597598959096
39,274.0766553878784,0.4036461519637832,0.017782528885381454,0.014349488185883663
40,280.99108028411865,0.4082956074880705,0.016095396090566316,0.012406065572611036
41,287.9119861125946,0.4166156857946898,0.016232376253750513,0.012035856740428175
42,294.83563113212585,0.4152697907745014,0.01611328497450981,0.012406065572611036
43,301.76086950302124,0.41710510216566743,0.017108051424640225,0.01346109024916764
