"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652579835.60636, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [360, 222], ""radius"": 52}}, ""preparation_time"": 0.6227939128875732}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.246532917022705,0.3155231258091091,0.01610902571709716,0.01610902571709716
1,8.163604736328125,0.32034835824408614,0.01649185503900774,0.01649185503900774
2,15.07848334312439,0.3275273625985642,0.015900043842415834,0.015900043842415834
3,21.993874073028564,0.3449452748028716,0.015460118403685663,0.015460118403685663
4,28.9090895652771,0.35424267388490055,0.01595163468393923,0.01595163468393923
5,35.830357789993286,0.36648228786630577,0.01595674579408346,0.01595674579408346
6,42.74687123298645,0.3782511474638108,0.014959234531518262,0.014959234531518262
7,49.65354561805725,0.3887254325055902,0.01186743167278359,0.01186743167278359
8,56.57979226112366,0.3960221254560433,0.011750921598451147,0.011750921598451147
9,63.49875497817993,0.4099093797810992,0.011731228659055848,0.011731228659055848
10,70.41783404350281,0.4202659762269036,0.013186246849654859,0.013186246849654859
11,77.3380434513092,0.4225020595504296,0.01417201058688855,0.01417201058688855
12,84.24984073638916,0.4367423796634106,0.013714191796629915,0.013714191796629915
13,91.16760587692261,0.4395669059668118,0.014925386588316103,0.014925386588316103
14,98.09104251861572,0.4448628927856891,0.013176847801369962,0.013176847801369962
15,104.99673676490784,0.4503942567965164,0.013820014675290149,0.013820014675290149
16,111.91225028038025,0.4528657173119925,0.011603602510508404,0.011603602510508404
17,118.8224127292633,0.45733788395904434,0.013705644105586279,0.013705644105586279
18,125.7378101348877,0.46181005060609626,0.013590419008344345,0.013590419008344345
19,132.65196561813354,0.47463810756737673,0.015089700490655167,0.015089700490655167
20,139.57458662986755,0.48217017770977993,0.013581871317300709,0.013581871317300709
21,146.48763251304626,0.49405672590326,0.015562023938764158,0.015562023938764158
22,153.40633964538574,0.5071201600564905,0.014588549185507449,0.014588549185507449
23,160.32934379577637,0.5127692126632929,0.013128158525819944,0.013128158525819944
24,167.25867772102356,0.531717076615276,0.013462372012291612,0.013462372012291612
25,174.18499875068665,0.5465772759350741,0.013792294868194221,0.013792294868194221
26,181.10809588432312,0.5624046025595867,0.01531483365563191,0.01531483365563191
27,188.02211499214172,0.5688545688545689,0.013796645313291722,0.013796645313291722
28,194.93881464004517,0.5664172123479888,0.012961122076450504,0.012961122076450504
29,201.8663878440857,0.5694784739236962,0.010330396364186423,0.010330396364186423
30,208.83830666542053,0.5723270440251572,0.014632094024795372,0.014632094024795372
31,215.7487576007843,0.5792775002903938,0.014023704883778687,0.014023704883778687
32,222.66007280349731,0.5796362793930268,0.01233155089988991,0.01233155089988991
33,229.5705749988556,0.5859239570091298,0.01308789636117269,0.01308789636117269
34,236.48055911064148,0.5910032213529682,0.012335772464786676,0.012335772464786676
35,243.38766598701477,0.5922519829865501,0.011261859403157715,0.011261859403157715
36,250.3096582889557,0.5984441139457728,0.011258428656252928,0.011258428656252928
37,257.2274603843689,0.6007296773457986,0.009206858160921705,0.009206858160921705
38,264.13591599464417,0.6006596906278435,0.01126700551726978,0.01126700551726978
39,271.0991544723511,0.6122217174011813,0.010209948328143259,0.010209948328143259
40,278.00507950782776,0.6102117061021171,0.0114578461141146,0.0114578461141146
41,284.9000391960144,0.6122518050541517,0.011324479879471161,0.011324479879471161
42,291.8073236942291,0.6097725737446521,0.011184768810323598,0.011184768810323598
43,298.72758865356445,0.6195505617977528,0.013190071540453374,0.013190071540453374
44,305.645396232605,0.6202687569988802,0.011172486870494991,0.011172486870494991
