"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": true, ""side_shrink"": true, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp03"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652609026.551075, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 202], ""radius"": 44}}, ""preparation_time"": 0.622351884841919}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.1929593086242676,0.3556030936317262,0.018121458076927444,0.018121458076927444
1,8.129996061325073,0.35988152048708244,0.018356189329586492,0.018356189329586492
2,15.067778587341309,0.3212111239098239,0.01669529698732153,0.01669529698732153
3,21.993140935897827,0.36086884976139544,0.017239746086668117,0.017239746086668117
4,28.915363073349,0.43870330755306897,0.015328101007747175,0.015328101007747175
5,35.82073163986206,0.44594372223136414,0.017517404171152773,0.017517404171152773
6,42.74484825134277,0.4753990455817015,0.015447192403399534,0.015447192403399534
7,49.65462064743042,0.48329767977620536,0.01717986335056365,0.01717986335056365
8,56.56919717788696,0.4954747408260655,0.012664650807562072,0.012664650807562072
9,63.48976516723633,0.49514563106796117,0.017107188284831043,0.017107188284831043
10,70.425057888031,0.510365251727542,0.015455710922388288,0.015455710922388288
11,77.34559178352356,0.5198621142481944,0.018337571177802547,0.018337571177802547
12,84.27087378501892,0.5261604067574217,0.014188885077099367,0.014188885077099367
13,91.18239879608154,0.5310096547209949,0.012878827438573048,0.012878827438573048
14,98.0949547290802,0.5404610102991663,0.012863865461351764,0.012863865461351764
15,105.0065746307373,0.5358898721730581,0.014893120389989911,0.014893120389989911
16,111.9162392616272,0.5415711947626841,0.014663756110628978,0.014663756110628978
17,118.82550168037415,0.5376555337262606,0.0140100131278168,0.0140100131278168
18,125.75888276100159,0.5387133737109183,0.015332360144584833,0.015332360144584833
19,132.67703413963318,0.5494290375203915,0.013537211402765315,0.013537211402765315
20,139.60214233398438,0.5488023464233339,0.013322392259891735,0.013322392259891735
21,146.5098750591278,0.5555555555555556,0.013198619228374509,0.013198619228374509
22,153.41641998291016,0.5565104588941139,0.014128215442954173,0.014128215442954173
23,160.32781648635864,0.567023693605972,0.014069589966357321,0.014069589966357321
24,167.25155806541443,0.5628132578819726,0.013198619230456177,0.013198619230456177
25,174.14620757102966,0.5608457069076824,0.011118828624107513,0
26,181.0590305328369,0.5442778216258879,0.013198619230456177,0
27,187.97797012329102,0.5414012738853503,0.012534213978819597,0
28,194.89234566688538,0.5436552274541101,0.012405919028595447,0
29,201.84289407730103,0.5437780628608082,0.012106194845715179,0
30,208.76109218597412,0.5411802334879258,0.011607672854502926,0
31,215.68046689033508,0.5473178542834267,0.014886598224465475,0
32,222.6359348297119,0.5419003364845377,0.01235381281975445,0
33,229.55134391784668,0.5407276239536382,0.010956928990721315,0
34,236.4736886024475,0.5383997429305912,0.013070572236485112,0
35,243.4037275314331,0.5482266088910287,0.013525031880989635,0
36,250.34011912345886,0.5435584790630515,0.011173652853561089,0
37,257.25258350372314,0.5382513661202186,0.014201684731240838,0
38,264.213317155838,0.5292411793136781,0.010922655263691627,0
39,271.12991523742676,0.5349362594803937,0.014065323655779949,0
40,278.04772567749023,0.5418275418275418,0.014000355178042545,0
41,284.9667773246765,0.5273840206185567,0.013194345386495665,0
42,291.87697172164917,0.5308979723205665,0.013704458105067152,0
43,298.8029851913452,0.5388076490438695,0.010950925185719607,0
44,305.72394371032715,0.5351342659591575,0.012701386888217647,0
