"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": true, ""side_shrink"": true, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp03"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652608608.85123, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [360, 202], ""radius"": 44}}, ""preparation_time"": 0.6186015605926514}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.1979613304138184,0.40003291097581045,0.01824438611663526,0.01824438611663526
1,8.11902141571045,0.4015139048872799,0.017851016389570318,0.017851016389570318
2,15.05761981010437,0.4199440513411223,0.017803305132081726,0.017803305132081726
3,21.977768421173096,0.43722231364159947,0.01482628645566475,0.01482628645566475
4,28.896231174468994,0.44643738686852064,0.01662229729896092,0.01662229729896092
5,35.837738037109375,0.42718446601941745,0.016131173861055337,0.016131173861055337
6,42.758647203445435,0.4661839723547803,0.01487438120368656,0.01487438120368656
7,49.66450333595276,0.4818166858647359,0.014977154173095641,0.014977154173095641
8,56.57718849182129,0.4882343261477703,0.016131173861055337,0.016131173861055337
9,63.503637075424194,0.4990949481652131,0.013097826334671603,0.013097826334671603
10,70.41703486442566,0.5099555701826559,0.01461073525199219,0.01461073525199219
11,77.32186150550842,0.5116011189731775,0.014037311674453545,0.014037311674453545
12,84.23403882980347,0.5334869178871153,0.016351390915483432,0.016351390915483432
13,91.15968227386475,0.5443475399045582,0.014482907045081261,0.014482907045081261
14,98.06769132614136,0.5584992595030442,0.011774981672567741,0.011774981672567741
15,104.97930574417114,0.5570182655915747,0.012181557763556339,0.012181557763556339
16,111.9028103351593,0.5482968570018101,0.013842238670025986,0.013842238670025986
17,118.82147288322449,0.5719927595853217,0.013608369032819922,0.013608369032819922
18,125.729572057724,0.5701826559157479,0.011646541623609008,0.011646541623609008
19,132.63787317276,0.5757775218035215,0.012520913485435492,0.012520913485435492
20,139.54236769676208,0.5825242718446602,0.013480322521148946,0.013480322521148946
21,146.46306109428406,0.5874609182162251,0.014325246511162737,0.014325246511162737
22,153.3770775794983,0.5945367780154681,0.013443204851602997,0.013443204851602997
23,160.2933166027069,0.5966759914431463,0.011239318708911039,0.011239318708911039
24,167.22318243980408,0.5654105644232351,0.011274724696764715,0.011274724696764715
25,174.15280437469482,0.6278381046396841,0.011273009321230543,0.011273009321230543
26,181.0901689529419,0.6127547666009204,0.010060819900686302,0.010060819900686302
27,188.0110628604889,0.6487948844072798,0.010609801657022966,0.010609801657022966
28,194.93015480041504,0.6671592775041051,0.008894430863417568,0.008894430863417568
29,201.87937664985657,0.671680837148463,0.012526970488259459,0.012526970488259459
30,208.84150576591492,0.6839699640874959,0.011277297753820692,0.011277297753820692
31,215.76248121261597,0.6846567748247188,0.01035239726262549,0.01035239726262549
32,222.6873803138733,0.6793930494371023,0.009052153304547228,0.009052153304547228
33,229.60822248458862,0.6803265306122449,0.009070225981179902,0.009070225981179902
34,236.5274760723114,0.696268535114877,0.011386088531205818,0.011386088531205818
35,243.44939637184143,0.7077774162056623,0.01124302402783195,0.01124302402783195
36,250.3749177455902,0.7057770545158666,0.011286732304686353,0.011286732304686353
37,257.29255843162537,0.6888020833333334,0.00960890396070524,0.00960890396070524
38,264.2595593929291,0.716393708448192,0.009348688013405382,0.009348688013405382
39,271.17045426368713,0.7316521176850954,0.010360988600023768,0.010360988600023768
40,278.0998868942261,0.7138915936384291,0.011217855313896075,0.011217855313896075
41,285.0066752433777,0.7385758113999678,0.008542504218667979,0.008542504218667979
42,291.91970896720886,0.7266839378238342,0.009041513390939504,0.009041513390939504
43,298.8357915878296,0.7332903849251087,0.008606128981961558,0
44,305.7472343444824,0.7215507769580913,0.010006226936074336,0
