"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": true, ""side_shrink"": true, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp03"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652608212.8072965, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 200], ""radius"": 46}}, ""preparation_time"": 0.6231331825256348}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.1971063613891602,0.37781132075471696,0.019981743043601674,0.019981743043601674
1,8.130711317062378,0.4078490566037736,0.01925486482353589,0.01925486482353589
2,15.06204080581665,0.42566037735849055,0.01710553371629897,0.01710553371629897
3,21.977602005004883,0.43743396226415093,0.015627041869442748,0.015627041869442748
4,28.91313910484314,0.46143396226415095,0.014712110967511016,0.014712110967511016
5,35.86008286476135,0.46611320754716984,0.014464987524078876,0.014464987524078876
6,42.78892540931702,0.47094339622641507,0.014579162891657615,0.014579162891657615
7,49.69856357574463,0.4851320754716981,0.015455710922388288,0.015455710922388288
8,56.6136474609375,0.4925283018867925,0.016433778516668163,0.016433778516668163
9,63.535839796066284,0.5110943396226415,0.016377719632160948,0.016377719632160948
10,70.46212959289551,0.5121509433962265,0.014898225573434898,0.014898225573434898
11,77.38010859489441,0.5246792452830189,0.015020581289208246,0.015020581289208246
12,84.31024527549744,0.5216603773584906,0.015584172330117552,0.015584172330117552
13,91.25160217285156,0.5347924528301887,0.014452425419574255,0.014452425419574255
14,98.18475103378296,0.5489811320754717,0.013331794717021284,0.013331794717021284
15,105.12411189079285,0.5515471698113208,0.011255877999614361,0.011255877999614361
16,112.06391739845276,0.5704150943396227,0.012667554255431424,0.012667554255431424
17,119.01741409301758,0.5776603773584905,0.010218539777789748,0.010218539777789748
18,125.94139099121094,0.5808301886792453,0.012358034501062765,0.012358034501062765
19,132.8590750694275,0.588377358490566,0.0132152354194216,0.0132152354194216
20,139.79097294807434,0.5906415094339623,0.011255877999614361,0.011255877999614361
21,146.73527336120605,0.6033207547169811,0.0112567160501158,0.0112567160501158
22,153.65934801101685,0.6030188679245283,0.011788659792545952,0.011788659792545952
23,160.56933784484863,0.6039245283018868,0.011123117054615994,0.011123117054615994
24,167.484801530838,0.6267733172351343,0.010472507949890297,0.010472507949890297
25,174.4112424850464,0.6388469664956233,0.010734208308179283,0.010734208308179283
26,181.32839393615723,0.6253206579145918,0.010227990370319184,0.010227990370319184
27,188.25247502326965,0.6325083006338665,0.013040863497323585,0.013040863497323585
28,195.17193865776062,0.6446455505279035,0.007974884802401494,0.007974884802401494
29,202.10089921951294,0.6565138721351025,0.010064956505648981,0.010064956505648981
30,209.03228306770325,0.6609325486645541,0.011215628772144437,0.011215628772144437
31,215.950204372406,0.6598280283602354,0.009065922720891795,0.009065922720891795
32,222.881094455719,0.666767143933685,0.007858676277041843,0.007858676277041843
33,229.79696416854858,0.6786144578313253,0.010552192755844958,0.010552192755844958
34,236.71204686164856,0.7026498042758206,0.010223694647577664,0.010223694647577664
35,243.63887095451355,0.7018072289156626,0.010227990370319184,0.010227990370319184
36,250.54881119728088,0.7048637253425689,0.010227990370319184,0.010227990370319184
37,257.4750669002533,0.7099879663056559,0.009095209134276083,0.009095209134276083
38,264.4092102050781,0.7107835764776658,0.01135239803737964,0.01135239803737964
39,271.3271601200104,0.7199519230769231,0.008937061617694142,0.008937061617694142
40,278.2944371700287,0.7282950967161493,0.008293029931007334,0.008293029931007334
41,285.2132966518402,0.7401138406231276,0.010189579194976428,0.010189579194976428
42,292.1311538219452,0.7356821589205397,0.01054702719022671,0.01054702719022671
43,299.0434629917145,0.749288176232579,0.007858676277041843,0.007858676277041843
44,305.960813999176,0.7515704457074484,0.007856090090635481,0.007856090090635481
