"{""material"": ""play-doh"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652579132.634548, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 222], ""radius"": 51}}, ""preparation_time"": 0.6616499423980713}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.2307796478271484,0.29940046494555245,0.02015378071028684,0.02015378071028684
1,8.152936458587646,0.31114645784901507,0.01812145795635245,0.01812145795635245
2,15.076645851135254,0.3343937354704515,0.016329078021574572,0.016329078021574572
3,21.986077547073364,0.3556833476079775,0.0169833746413377,0.0169833746413377
4,28.89055347442627,0.3670622782332069,0.01695348106427297,0.01695348106427297
5,35.787007331848145,0.3774623761164811,0.016987463315775497,0.016987463315775497
6,42.692540645599365,0.3841918512174232,0.016395831651331516,0.016395831651331516
7,49.59898519515991,0.4036461519637832,0.015066269709647417,0.015066269709647417
8,56.508676528930664,0.41270035482686895,0.015841913778500527,0.015841913778500527
9,63.423343658447266,0.42481341000856476,0.015833395259511773,0.015833395259511773
10,70.34010720252991,0.43790529793221583,0.014835672870089689,0.014835672870089689
11,77.24048280715942,0.4415759207145479,0.01427096968775099,0.01427096968775099
12,84.15113878250122,0.4509971858558669,0.013714191796629915,0.013714191796629915
13,91.09188938140869,0.46384436559402914,0.012703503369808189,0.012703503369808189
14,98.03809666633606,0.47644683714670255,0.013581871317300709,0.013581871317300709
15,104.94821643829346,0.48146335494922304,0.01538017175620554,0.01538017175620554
16,111.84929895401001,0.48855989232839836,0.015562023938764158,0.015562023938764158
17,118.77193832397461,0.4923528692034749,0.016615494155506227,0.016615494155506227
18,125.6912477016449,0.4985929279334394,0.014083114786465956,0.014083114786465956
19,132.5986750125885,0.5022635507157714,0.014588549185507449,0.014588549185507449
20,139.5248157978058,0.5132689250336309,0.014579162891657615,0.014579162891657615
21,146.44140005111694,0.5181518151815182,0.01358187107615072,0.01358187107615072
22,153.35277152061462,0.5244259892525648,0.012908515792547148,0.012908515792547148
23,160.25962901115417,0.525390625,0.01357674270309095,0.01357674270309095
24,167.17203545570374,0.5272727272727272,0.014868379432817158,0.014868379432817158
25,174.08684611320496,0.5335202340321794,0.014584282753314137,0.014584282753314137
26,181.01332092285156,0.5341199367473544,0.014584282753314137,0.014584282753314137
27,187.9159927368164,0.5356274319066148,0.012626923300787962,0.012626923300787962
28,194.82598876953125,0.5403801913064535,0.0130848919619444,0.0130848919619444
29,201.7271978855133,0.549552816050278,0.011479407227359073,0.011479407227359073
30,208.70479655265808,0.5526693799377543,0.011358642568457755,0.011358642568457755
31,215.6229522228241,0.5588972431077694,0.010193055676536611,0.010193055676536611
32,222.51961708068848,0.5569439485897894,0.012164414361917175,0.012164414361917175
33,229.43532395362854,0.5633172340676169,0.01258645325516139,0.01258645325516139
34,236.34462976455688,0.5640694672612063,0.012689223826712781,0.012689223826712781
35,243.2631938457489,0.570430733410943,0.01031631317567161,0.01031631317567161
36,250.20077514648438,0.5762456546929317,0.012858714147762296,0.012858714147762296
37,257.16767930984497,0.581969103066636,0.010325763650228192,0.010325763650228192
38,264.1261615753174,0.5797218071042649,0.01272576540920678,0.01272576540920678
39,271.0390839576721,0.596125014415869,0.01432098008001026,0.01432098008001026
40,277.9521508216858,0.5941196738256576,0.013313844449313939,0.013313844449313939
41,284.8692569732666,0.5935210622710623,0.01397820284513207,0.01397820284513207
42,291.7923798561096,0.6010450982619562,0.011242155020321998,0.011242155020321998
43,298.71969962120056,0.6006578201202223,0.011105105643774316,0.011105105643774316
44,305.63488960266113,0.5992787919765608,0.011985241713504458,0.011985241713504458
