"{""material"": ""plasticine"", ""start_method"": ""centroid-3d"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652586044.316136, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [358, 222], ""radius"": 51}}, ""preparation_time"": 0.6255974769592285}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.215287685394287,0.3051511073045393,0.019747527220349892,0.014969609204184886
1,8.169435024261475,0.3024593172641625,0.018353731205412394,0.015486269871909153
2,15.127303838729858,0.31640768383702433,0.01935907057535957,0.01441587458731175
3,22.086889266967773,0.3244830539581549,0.020081406365333176,0.013738087725934656
4,29.040942907333374,0.3308454667808638,0.019349748464818517,0.01309224651293417
5,35.97071290016174,0.3401443778294384,0.01922537010984393,0.012783644330077504
6,42.895829916000366,0.34785268567233574,0.019079771110815602,0.012947868370420168
7,49.836520195007324,0.3502997675272238,0.01837516103032344,0.012864325674163402
8,56.79258966445923,0.3572739508136547,0.019098415579293038,0.01269870542622531
9,63.73924279212952,0.3654716750275297,0.017851016389570318,0.012527156438535525
10,70.69741153717041,0.37489294016884867,0.01907553385223859,0.01204481828528181
11,77.6252977848053,0.383213018475468,0.018843659878995944,0.012249340875290948
12,84.54356002807617,0.38174476936253515,0.01908485608595678,0.012164703990017456
13,91.4665014743805,0.3901872017618989,0.018348637599333806,0.012097726922956187
14,98.41620588302612,0.3977731555120519,0.01957205373441584,0.011772474087359597
15,105.34012794494629,0.3998531750887067,0.01971388948965136,0.012710066295004152
16,112.28663325309753,0.40670500428239326,0.018843659878995944,0.011221370809076703
17,119.25265979766846,0.4087850238590481,0.018711620732947187,0.011584720667822235
18,126.18872094154358,0.40805089930258165,0.01978770044913014,0.01097839382048238
19,133.14148545265198,0.4141672762740795,0.020589521646816378,0.010798161989040933
20,140.0739243030548,0.41323421886424566,0.021693891170839086,0.01218758141906573
21,146.9920370578766,0.41930379746835444,0.018716705588554206,0.010691557030931054
22,153.92820382118225,0.4211996114618747,0.018560123035299858,0.010743161218755737
23,160.85597109794617,0.419256920835357,0.02060809078847059,0.010662962572885681
24,167.79975199699402,0.4173828834281564,0.018707383354835905,0.010818416164813605
25,174.74434089660645,0.41862152357920196,0.01770941167227824,0.010619366905202265
26,181.70615124702454,0.41857936699685916,0.019713889488610525,0.010823720195769937
27,188.6442048549652,0.41477477477477476,0.020704231694817277,0.010866011289107469
28,195.5844943523407,0.40809483894144416,0.01946298933124846,0.011243208132341809
29,202.51267099380493,0.4070045421945972,0.018716705586472537,0.010552845541036415
30,209.46286630630493,0.40707541532209873,0.020719450405726425,0.010695184577418804
31,216.39421153068542,0.4091995221027479,0.018734502576933654,0.010118295025980162
32,223.37108731269836,0.4064024753064382,0.0215047262050323,0.011604885714579627
33,230.30965900421143,0.40732835289932406,0.01856944526901816,0.01069849487213681
34,237.24883675575256,0.4096356947905542,0.020667121090212737,0.010996674742113077
35,244.1974596977234,0.40724088973024136,0.018337571177802547,0.009965911599748689
36,251.12888932228088,0.40700425934690015,0.0204900301881088,0.009898998075383303
37,258.0739977359772,0.4039617969579059,0.019740962038230614,0.010255418088357504
38,265.0469071865082,0.408023598820059,0.01971388936803553,0.010234897300108181
39,271.98677587509155,0.4085387427762708,0.02144385646355884,0.010035196684879177
40,278.911297082901,0.4050170769049582,0.018970053167039147,0.010279480343393876
41,285.85053634643555,0.4058567564389039,0.020480740164017797,0.01024650522290127
42,292.79288959503174,0.4005174035747883,0.018573682767183963,0.010719599637487143
43,299.7319986820221,0.40595684803001875,0.021063571505051448,0.010032140856583549
44,306.67362332344055,0.4062977323463753,0.018852982115316275,0.010230429446558942
