"{""material"": ""plasticine"", ""start_method"": ""centroid-2d"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652586494.2573566, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [360, 224], ""radius"": 51}}, ""preparation_time"": 0.6198065280914307}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,4.906615495681763,0.3033157959133733,0.01875134566571135,0.017369298559657742
1,11.830081462860107,0.3122476446837147,0.019324922816209567,0.016430048338925918
2,18.77099847793579,0.32705248990578734,0.019584992745949492,0.018514027768277597
3,25.708106994628906,0.3339043190994739,0.018357975878358856,0.018194628523950818
4,32.63658142089844,0.34993270524899056,0.01937263018614821,0.01607727433531425
5,39.566078662872314,0.34638443655940293,0.016228116873681198,0.015520931906649937
6,46.4977285861969,0.3542150984950447,0.01849894740111524,0.015687499073111844
7,53.42306423187256,0.3622904686161752,0.01792239765375314,0.015530953587983287
8,60.34233999252319,0.371956441942983,0.01725498486249255,0.014446360657866641
9,67.2660825252533,0.3714670255720054,0.01831597332076984,0.01295713883649241
10,74.1812527179718,0.383213018475468,0.019098415699868032,0.012854639413836577
11,81.11295342445374,0.38504832986663406,0.018129947298081928,0.0138541019859868
12,88.03570675849915,0.38945307720543254,0.019106890334474658,0.014575932756241028
13,94.96113467216492,0.39104368041110976,0.01716411030914744,0.014427873052719198
14,101.88818001747131,0.3911660345038542,0.018121458074845775,0.013511674206007074
15,108.801185131073,0.38639422488682246,0.019376867566861522,0.012410380872100002
16,115.72354435920715,0.3922672213385538,0.018240175025326377,0.016334201308940033
17,122.64846277236938,0.39667196867735227,0.01718967913697922,0.012965664333685067
18,129.5609176158905,0.40058729964517314,0.018769173285425045,0.015852987414701536
19,136.47511219978333,0.3987519882540071,0.018331940086076637,0.01505712679268656
20,143.40172147750854,0.4048696928912272,0.018144865408862842,0.01554460641316191
21,150.34771966934204,0.4093967943227701,0.01595674579408346,0.013184726168148586
22,157.27339911460876,0.4052367551694604,0.017973944188128033,0.013212507220351721
23,164.210795879364,0.4113544598066805,0.01701464230533023,0.012046417908361029
24,171.13939142227173,0.4142909580325462,0.019106890455049652,0.013027392875363919
25,178.06494617462158,0.413923895754313,0.017300979773060887,0.013129203779328025
26,185.02368664741516,0.42322280680288754,0.015965264308908766,0.011639194150297683
27,191.9523663520813,0.42432399363758716,0.017787672314741543,0.010963612179601179
28,198.87201476097107,0.4259145968432644,0.016868576116472078,0.011829610525977752
29,205.79855346679688,0.42799461641991926,0.017009539946698404,0.012379591956870661
30,212.71531629562378,0.4310534687385293,0.018970613929328417,0.012015628993131688
31,219.62824654579163,0.42371222317386514,0.018112119798943227,0.010834745625464492
32,226.54937052726746,0.42799461641991926,0.018852982115316275,0.011682454944622056
33,233.4769802093506,0.4286063868836413,0.017960361237197353,0.010294315792934383
34,240.4096930027008,0.4359476324483054,0.018077520905811162,0.011056855038539926
35,247.32875967025757,0.43545821607732776,0.01796460603071892,0.00877658468507958
36,254.25888299942017,0.4305640523675517,0.018248630666924948,0.014070116241838515
37,261.17578315734863,0.434601737428117,0.020108478793337436,0.010779203378850966
38,268.1301748752594,0.4332558424079285,0.018530469909772473,0.012905185185891344
39,275.0642123222351,0.43937354704514864,0.01897409196502664,0.01234880304164132
40,281.9845073223114,0.4419429829927811,0.015846173156488175,0.009961141744424862
41,288.90719723701477,0.4484277499082344,0.017851016148420218,0.012206025511018792
42,295.8248996734619,0.4528324972470329,0.017177965730886258,0.010794017292320324
43,302.75089716911316,0.4569925364003426,0.018852982111152827,0.0131539571107121
