"{""material"": ""plasticine"", ""start_method"": ""centroid-3d"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652583576.6865954, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [360, 222], ""radius"": 50}}, ""preparation_time"": 0.6364684104919434}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.2315428256988525,0.3124282982791587,0.01914638450565187,0.015545714510983522
1,8.15787672996521,0.3209687699171447,0.019874481392298304,0.014701491390691657
2,16.918957948684692,0.3194391332058636,0.019337642976144376,0.014698897166037783
3,23.862581253051758,0.32581261950286805,0.019509255079062426,0.014044568485053865
4,30.803923845291138,0.32950924155513067,0.019126887920398628,0.013985985432851566
5,37.741822719573975,0.33052899936265134,0.018423759035028908,0.013954188059677075
6,44.679808378219604,0.33575525812619506,0.01963218312085191,0.013763272871627263
7,51.61193537712097,0.3391969407265774,0.019265187222450075,0.014705783630694524
8,58.54012584686279,0.3398342893562779,0.019126887920398628,0.014153069158879372
9,65.49462366104126,0.34595283620140216,0.017649864191595088,0.0143627505300149
10,72.48536825180054,0.3479923518164436,0.017140910757166505,0.013116170527003979
11,79.4208676815033,0.35717017208413004,0.01725063163753049,0.013279766099320911
12,86.35744071006775,0.37858508604206503,0.017875733393976745,0.013591607986051524
13,93.3088219165802,0.3927342256214149,0.017127281114522996,0.01252676231650418
14,100.24094939231873,0.4033142128744423,0.01795471930025694,0.012960843684646561
15,107.20082569122314,0.41045251752708733,0.017877434180035512,0.012047072419026694
16,114.14295697212219,0.4130019120458891,0.018316950612288996,0.012736179100907297
17,121.07108068466187,0.41236456341618866,0.01749189237903459,0.012458413003126445
18,128.0134608745575,0.41389420012746975,0.016621395375966297,0.011660888057199559
19,134.9504702091217,0.4105799872530274,0.018733518042614916,0.012833608373103877
20,141.90422368049622,0.41083492670490757,0.016469706894008618,0.012274546492393679
21,148.83499145507812,0.41249203314212873,0.016469706892967784,0.010996407256593677
22,155.76033353805542,0.4160611854684512,0.01846732096661563,0.012703002401230012
23,162.69797587394714,0.41478648820905034,0.01947551511791512,0.012608241606547832
24,169.6318438053131,0.41631612492033143,0.016584538909851787,0.01198317908649349
25,176.6033957004547,0.4165710643722116,0.015217417340043005,0.011633391168532237
26,183.5496311187744,0.4191204588910134,0.016732559454877838,0.011815563804238538
27,190.48456454277039,0.4168260038240918,0.016346356358396097,0.011504949065987535
28,197.41576671600342,0.41746335245379224,0.01772910009463735,0.012128296920058235
29,204.3517827987671,0.41848311026131296,0.018864935516825443,0.013078093415350933
30,211.28247499465942,0.41899298916507327,0.016450732499353915,0.011701563666654868
31,218.2176764011383,0.41899298916507327,0.018474812100979343,0.011867387044631417
32,225.1610143184662,0.4281708094327597,0.01846732096661563,0.012867081393111213
33,232.08761262893677,0.4247291268323773,0.0177687851040641,0.012397203625099995
34,239.00860738754272,0.42753346080305926,0.016342097099422248,0.011698427540370426
35,245.93968200683594,0.4237093690248566,0.018177764092451643,0.012390229722284762
36,252.8798542022705,0.4234544295729764,0.017649864191595088,0.012302895428329408
37,259.81207823753357,0.42829827915869984,0.018586004455253047,0.012269863450231622
38,266.7428002357483,0.4268961121733588,0.018586004455253047,0.012032923289425068
39,273.68092703819275,0.42447418738049714,0.018586004394965494,0.011640823013525536
40,280.6275911331177,0.4238368387507967,0.019463990437982193,0.012148287514371914
41,287.5429012775421,0.4219247928616954,0.01914200545041944,0.012605068815923604
42,294.468314409256,0.4249840662842575,0.018590249066610887,0.012509803694904509
43,301.4029474258423,0.42447418738049714,0.01821723410446785,0.012199074966067425
