"{""material"": ""plasticine"", ""start_method"": ""highest-point"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652584126.9795177, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [360, 222], ""radius"": 50}}, ""preparation_time"": 0.6209049224853516}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.1884536743164062,0.3208413001912046,0.01875134566571135,0.01875134566571135
1,8.114134788513184,0.33575525812619506,0.01975176453973493,0.01975176453973493
2,17.006258010864258,0.3492670490758445,0.02077423943682588,0.02077423943682588
3,23.93126893043518,0.3609942638623327,0.01977671650211066,0.01977671650211066
4,30.857198238372803,0.38865519439133206,0.017264322451337022,0.017264322451337022
5,37.77148628234863,0.3997450605481198,0.01562646780467014,0.01562646780467014
6,39.306227922439575,0.4130019120458891,0.015498639470939102,0.015498639470939102
7,46.24130415916443,0.42294455066921605,0.018028244771649216,0.018028244771649216
8,53.16294312477112,0.4507329509241555,0.017226117505337424,0.017226117505337424
9,60.093270778656006,0.46755895474824727,0.015525092089151205,0.015525092089151205
10,67.02432608604431,0.48922880815806247,0.015243869962418555,0.015243869962418555
11,73.9459593296051,0.5014659018483111,0.014081652649600596,0.014081652649600596
12,80.87687301635742,0.5265774378585086,0.014977154052520647,0.014977154052520647
13,87.7832260131836,0.5301465901848311,0.012025900557183333,0.012025900557183333
14,94.68980550765991,0.5418738049713193,0.01425626207936359,0.01425626207936359
15,101.61040925979614,0.5437858508604206,0.01425626207936359,0.01425626207936359
16,108.52466249465942,0.5497769279796049,0.0148913338008686,0.0148913338008686
17,115.44950413703918,0.5673677501593372,0.012117537728946415,0.012117537728946415
18,122.35046744346619,0.5704270235818993,0.010270695936651864,0.010270695936651864
19,129.28919672966003,0.5850860420650096,0.012437048808442208,0.012437048808442208
20,136.21929144859314,0.5825366475462078,0.01125242032737428,0.01125242032737428
21,143.13834643363953,0.5954110898661568,0.011783519394218844,0.011783519394218844
22,150.06314134597778,0.5997450605481198,0.013846512516068166,0.013846512516068166
23,156.99057698249817,0.6242192479286169,0.011032336454869451,0.011032336454869451
24,163.90706324577332,0.6279158699808796,0.010914003899422653,0.010914003899422653
25,170.83099246025085,0.6390057361376673,0.011763786891017314,0.011763786891017314
26,177.76595759391785,0.6622052262587635,0.00971983373297114,0.00971983373297114
27,184.70813465118408,0.6660293180369662,0.012009621380915214,0.012009621380915214
28,191.63829064369202,0.6684512428298279,0.011132309515371142,0.011132309515371142
29,198.57190227508545,0.6782664117272148,0.009759118792672439,0.009759118792672439
30,205.4896583557129,0.6883365200764818,0.009491616332581332,0.009491616332581332
31,212.41481184959412,0.691523263224984,0.011119422222408137,0.011119422222408137
32,219.33904767036438,0.6962783583991843,0.010006226936074336,0.010006226936074336
33,226.27675771713257,0.7001912045889102,0.013988235451485975,0.013988235451485975
34,233.19425773620605,0.7111536010197578,0.010587463883778736,0.010587463883778736
35,240.1260702610016,0.7385929135865409,0.010395824736083803,0.010395824736083803
36,247.05008244514465,0.7328156822810591,0.008499166564581162,0.008499166564581162
37,253.98436641693115,0.7496818528887758,0.011625902352899287,0.011625902352899287
38,260.899756193161,0.7509218054672601,0.008512097500776306,0.008512097500776306
39,267.83132696151733,0.7595385980479148,0.009714592785593057,0.009714592785593057
40,274.753705739975,0.7577371892440385,0.010371368603702136,0.010371368603702136
41,281.6652264595032,0.7623699568637402,0.011413292942546449,0.011413292942546449
42,288.63061594963074,0.7692210098959655,0.01059691448047162,0.01059691448047162
43,295.55541610717773,0.7726065511572024,0.015769836904083512,0.015769836904083512
44,300.6121098995209,0.7794080445231469,0.011132309407286378,0.011132309407286378
