"{""material"": ""play-doh"", ""start_method"": ""centroid-2d"", ""end_method"": ""target"", ""enable_shrink"": false, ""side_shrink"": false, ""termination_condition"": ""time"", ""termination_value"": 300.0, ""log_dir"": ""./logs/exp01"", ""z_above"": 0.15812, ""disable_robot"": false, ""visual_output"": true, ""visual_wait"": false, ""start_time"": 1652581135.2381194, ""target_shape"": {""type"": ""circle"", ""params"": {""center"": [360, 224], ""radius"": 51}}, ""preparation_time"": 0.6220765113830566}"
Iteration,Time (s),IoU,Max dough height (m),Dough height at S (m)
0,1.2003812789916992,0.3067417105102166,0.018274513302603768,0.01692505987571402
1,8.12560510635376,0.3162853297442799,0.017514852990796026,0.01591829246804044
2,15.055349826812744,0.3329254863575187,0.016469706892967784,0.015989332783766907
3,22.003258228302002,0.35384803621681143,0.016743547769440092,0.01511745522925978
4,28.959476709365845,0.3665728618622293,0.015515705677848879,0.012592956713731285
5,35.8975043296814,0.3734246910559158,0.014959709820542622,0.012592956713731285
6,42.82286548614502,0.3834577266609568,0.016615205511210207,0.011732300113632688
7,49.757535219192505,0.39752844732656306,0.015235336856881943,0.010728671422412628
8,56.6687445640564,0.40070965373791756,0.015239603410691083,0.01133949713061111
9,63.598915576934814,0.4079285452098373,0.01548990038087572,0.010339994842875178
10,70.5656008720398,0.4189404135568335,0.014238312048642898,0.011755915046765986
11,77.4742386341095,0.4250581181940536,0.01436208495958513,0.010460293351986727
12,84.40741872787476,0.4397406093233819,0.014075708518820229,0.011896898526355004
13,91.32153630256653,0.4426771075492475,0.015648653871154883,0.009563740366465456
14,98.26248097419739,0.445858313960602,0.014114539021289119,0.009563740366465456
15,105.18670725822449,0.4447571271259024,0.016245153909576815,0.010242310342395311
16,112.09872627258301,0.445858313960602,0.014594011568430099,0.009594529281694797
17,119.01931834220886,0.4522207267833109,0.014409522725435275,0.009001171927149998
18,125.94437050819397,0.45613605775113175,0.015116041626605736,0.01002482779505487
19,132.87583899497986,0.45992903462620827,0.014238312050724677,0.009674785144106801
20,139.78497767448425,0.46078551327541906,0.0161175442360858,0.009630363261491692
21,146.72125482559204,0.46983971613850484,0.014238312050724677,0.01017558532615781
22,153.6575107574463,0.478404502630613,0.014105991331286316,0.010064540548516576
23,160.579008102417,0.48501162363881073,0.015449855971972903,0.011118466542408001
24,167.5036211013794,0.49247522329621923,0.015740219302944114,0.00959560810656701
25,174.432635307312,0.4954117215220849,0.014114539141864113,0.008929279867340711
26,181.3539731502533,0.4955340756148293,0.015111775074878264,0.00904034450277491
27,188.2816677093506,0.5153554386394225,0.015449827757418655,0.007563696681707088
28,195.21320962905884,0.5146213140829561,0.014739008616984517,0.0075965281173533405
29,202.14539647102356,0.5181695827725438,0.015120308059839882,0.008616086775872223
30,209.10225582122803,0.5223296219258534,0.014238312050724677,0.008740098692247344
31,216.01472187042236,0.5233084546678086,0.015556882880823908,0.00754096601294707
32,222.9537923336029,0.5226966842040867,0.015616808974893148,0.009452695588824223
33,229.8768072128296,0.5263673069864186,0.013957463888883637,0.008786367349597812
34,236.79312252998352,0.5267343692646519,0.013961737734925928,0.006462836201813205
35,243.73314213752747,0.5463110241037563,0.013957463768308642,0.007517447882149364
36,250.66095614433289,0.5455768995472898,0.014114539021289119,0.007952393119037393
37,257.58969950675964,0.5616052856968066,0.013926568643296333,0.007108377349350659
38,264.51578068733215,0.5491251682368775,0.013237020688676382,0.005916413333270754
39,271.4431610107422,0.5530404992046984,0.014959234531518262,0.007933885656097206
40,278.37390542030334,0.5564664138015417,0.01423403808618906,0.008674243747084365
41,285.2979106903076,0.5574452465434969,0.013957463768308642,0.007933885656097206
42,292.2217798233032,0.5587911415636853,0.013986492147893048,0.008137487606232341
43,299.148766040802,0.5591582038419185,0.013967194675697514,0.008211517457993311
44,306.0754075050354,0.5652759084791387,0.014989305709825818,0.010256711259644224
